WP_079235707.1	iYS854.USA300HOU_RS06015	38.7	292	173	3	15	305	15	301	4.2e-45	179.1
WP_079235707.1	iNF517.LLMG_RS07670	34.6	289	185	2	17	305	14	298	7.1e-45	178.3
WP_079235707.1	iSF_1195.SF2653	38.5	309	174	6	9	306	11	314	7.1e-45	178.3
WP_079235707.1	iSSON_1240.SSON_2720	38.5	309	174	6	9	306	11	314	7.1e-45	178.3
WP_079235707.1	iSbBS512_1146.SbBS512_E2975	38.5	309	174	6	9	306	11	314	9.3e-45	177.9
WP_079235707.1	iSDY_1059.SDY_2837	37.9	309	176	6	9	306	11	314	1.0e-43	174.5
WP_079235707.1	iCN900.CD630_25960	33.7	291	187	4	17	305	17	303	3.0e-43	172.9
WP_079235707.1	STM_v1_0.STM2662	38.2	309	175	6	9	306	11	314	5.1e-43	172.2
WP_079235714.1	iEK1008.Rv1212c	29.7	232	140	8	157	370	138	364	4.6e-08	56.6
WP_079235715.1	iJN1463.PP_1778	26.1	268	186	4	7	273	8	264	6.1e-24	108.6
WP_079235715.1	iYO844.BSU35710	30.2	235	154	3	4	235	8	235	3.1e-23	106.3
WP_079235719.1	iYO844.BSU35550	40.0	90	53	1	10	98	8	97	3.5e-10	63.9
WP_079235719.1	iSbBS512_1146.SbBS512_E4050	30.0	130	85	2	10	135	8	135	6.0e-10	63.2
WP_079235719.1	iSSON_1240.SSON_3782	30.0	130	85	2	10	135	8	135	6.0e-10	63.2
WP_079235721.1	iSbBS512_1146.SbBS512_E4050	30.0	203	134	5	215	411	4	204	1.0e-19	96.3
WP_079235721.1	iSSON_1240.SSON_3782	30.0	203	134	5	215	411	4	204	1.0e-19	96.3
WP_079235721.1	iYO844.BSU35550	32.5	191	120	5	216	402	5	190	6.5e-19	93.6
WP_079235724.1	iEK1008.Rv1599	55.3	438	193	1	1	435	1	438	3.0e-113	406.0
WP_079235726.1	iEK1008.Rv2139	52.0	342	156	6	13	353	2	336	1.0e-87	320.9
WP_079235728.1	iCHOv1.100761203	26.4	435	289	11	45	456	43	469	3.8e-29	126.7
WP_079235728.1	iCHOv1.100760626	27.2	383	255	9	93	456	72	449	6.6e-29	125.9
WP_079235728.1	iMM1415.338403	29.9	284	186	5	99	370	87	369	1.1e-28	125.2
WP_079235729.1	iYS854.USA300HOU_RS04660	41.9	105	60	1	19	123	4	107	8.7e-18	87.0
WP_079235729.1	iML1515.b2528	42.5	106	59	2	19	124	3	106	4.3e-17	84.7
WP_079235729.1	iSbBS512_1146.SbBS512_E2903	42.5	106	59	2	19	124	5	108	4.3e-17	84.7
WP_079235729.1	iSDY_1059.SDY_2724	42.5	106	59	2	19	124	3	106	4.3e-17	84.7
WP_079235729.1	iSF_1195.SF2575	42.5	106	59	2	19	124	3	106	4.3e-17	84.7
WP_079235729.1	iSSON_1240.SSON_2610	42.5	106	59	2	19	124	3	106	4.3e-17	84.7
WP_079235729.1	iJN1463.PP_0844	39.6	106	62	2	19	124	3	106	9.6e-17	83.6
WP_079235730.1	iEK1008.Rv2200c	27.6	301	173	7	5	264	26	322	4.8e-30	129.0
WP_079235731.1	iEK1008.Rv3043c	68.2	531	168	1	21	551	19	548	4.2e-224	774.6
WP_079235733.1	iPC815.YPO2066	35.2	466	278	9	7	452	12	473	8.4e-66	248.4
WP_079235733.1	iEK1008.Rv1447c	33.9	469	285	10	7	452	31	497	1.0e-63	241.5
WP_079235733.1	iML1515.b1852	34.2	462	288	8	7	452	12	473	1.1e-62	238.0
WP_079235733.1	iSbBS512_1146.SbBS512_E2127	34.2	462	288	8	7	452	12	473	1.1e-62	238.0
WP_079235733.1	iSDY_1059.SDY_1138	34.2	462	288	8	7	452	12	473	1.1e-62	238.0
WP_079235733.1	iSSON_1240.SSON_1296	34.2	462	288	8	7	452	12	473	1.1e-62	238.0
WP_079235733.1	STM_v1_0.STM1886	34.0	462	289	8	7	452	12	473	1.5e-62	237.7
WP_079235733.1	iYL1228.KPN_02367	33.5	462	291	8	7	452	12	473	2.5e-62	236.9
WP_079235733.1	iSF_1195.SF1862	34.2	462	288	8	7	452	12	473	2.5e-62	236.9
WP_079235733.1	iSynCJ816.SGL_RS06375	33.0	473	294	10	7	456	24	496	7.3e-62	235.3
WP_079235733.1	iLJ478.TM1155	33.0	467	282	11	7	454	27	481	3.1e-60	229.9
WP_079235733.1	iJN1463.PP_1022	32.6	470	286	9	6	452	10	471	9.0e-60	228.4
WP_079235733.1	iJN1463.PP_4042	33.5	475	284	12	6	452	13	483	2.0e-59	227.3
WP_079235733.1	iJN1463.PP_5351	33.1	462	289	9	7	452	12	469	3.4e-59	226.5
WP_079235737.1	iEK1008.Rv3758c	55.6	288	120	2	1	280	1	288	2.4e-82	302.8
WP_079235738.1	iEK1008.Rv3757c	40.4	213	116	3	16	228	16	217	3.0e-30	129.4
WP_079235739.1	iEK1008.Rv3756c	41.4	215	126	0	1	215	1	215	5.7e-37	151.8
WP_079235740.1	iEK1008.Rv1623c	51.1	458	204	6	10	450	6	460	2.5e-121	433.0
WP_079235740.1	iYO844.BSU38760	44.5	470	252	5	5	468	1	467	1.4e-108	390.6
WP_079235741.1	iEK1008.Rv1622c	44.2	335	181	3	1	329	1	335	9.7e-72	267.7
WP_079235741.1	iAF987.Gmet_1929	44.3	341	182	2	1	334	1	340	1.1e-70	264.2
WP_079235741.1	iYO844.BSU38750	41.5	328	187	1	6	328	7	334	2.2e-68	256.5
WP_079235741.1	iNF517.LLMG_RS09330	42.7	330	181	3	3	326	4	331	7.4e-64	241.5
WP_079235742.1	iEK1008.Rv1621c	36.2	536	308	11	20	537	5	524	6.5e-57	219.2
WP_079235742.1	iAF987.Gmet_2634	33.1	556	329	12	8	537	13	551	6.1e-55	212.6
WP_079235742.1	STM_v1_0.STM0957	34.9	481	275	14	66	516	68	540	1.1e-53	208.4
WP_079235742.1	iML1515.b0887	32.6	533	319	12	26	529	31	552	2.2e-52	204.1
WP_079235742.1	iSSON_1240.SSON_0888	32.6	533	319	12	26	529	31	552	2.2e-52	204.1
WP_079235742.1	iSDY_1059.SDY_2374	32.3	533	321	12	26	529	31	552	6.3e-52	202.6
WP_079235742.1	iSbBS512_1146.SbBS512_E2442	32.1	533	322	12	26	529	31	552	4.1e-51	199.9
WP_079235742.1	iSF_1195.SF0846	32.1	533	322	12	26	529	31	552	5.3e-51	199.5
WP_079235743.1	STM_v1_0.STM0956	31.1	541	357	6	25	560	22	551	1.6e-50	198.0
WP_079235743.1	iYL1228.KPN_00918	30.3	521	347	5	25	540	22	531	3.3e-48	190.3
WP_079235743.1	iML1515.b0886	30.1	541	362	7	25	560	22	551	2.8e-47	187.2
WP_079235743.1	iSSON_1240.SSON_0887	30.3	541	361	7	25	560	22	551	2.8e-47	187.2
WP_079235743.1	iSDY_1059.SDY_2375	30.1	541	362	7	25	560	22	551	3.7e-47	186.8
WP_079235743.1	iSF_1195.SF0845	29.9	541	363	7	25	560	22	551	8.1e-47	185.7
WP_079235743.1	iSbBS512_1146.SbBS512_E2443	29.9	541	363	7	25	560	22	551	2.4e-46	184.1
WP_079235743.1	iAF987.Gmet_2633	28.6	535	365	6	25	554	22	544	3.4e-45	180.3
WP_079235744.1	iLJ478.TM0168	45.0	843	431	9	13	844	4	824	3.0e-210	729.2
WP_079235744.1	iSynCJ816.SGL_RS05615	44.3	888	415	11	13	844	5	868	6.9e-207	718.0
WP_079235744.1	iCN900.CD630_25210	44.1	846	421	13	11	845	2	806	8.4e-205	711.1
WP_079235744.1	iAF987.Gmet_2300	44.3	838	436	8	16	844	8	823	5.6e-201	698.4
WP_079235744.1	iYS854.USA300HOU_RS09335	43.0	841	432	14	13	845	3	804	2.3e-194	676.4
WP_079235748.1	iEK1008.Rv0684	25.2	497	237	13	14	389	8	490	7.3e-25	112.8
WP_079235752.1	iEK1008.Rv2388c	51.7	379	173	4	27	404	5	374	8.1e-97	351.3
WP_079235756.1	iML1515.b1103	40.4	104	59	2	7	108	5	107	9.1e-17	83.6
WP_079235759.1	iAF987.Gmet_2444	43.8	73	38	2	7	77	8	79	8.7e-06	48.5
WP_079235760.1	iJN1463.PP_1494	28.9	121	85	1	2	122	14	133	4.3e-07	52.4
WP_079235760.1	iAF987.Gmet_0069	29.6	115	81	0	8	122	5	119	5.6e-07	52.0
WP_079235761.1	iCN900.CD630_19470	42.9	226	128	1	3	228	4	228	6.4e-52	201.4
WP_079235761.1	iJN1463.PP_4210	43.0	228	127	3	7	233	4	229	1.4e-46	183.7
WP_079235763.1	iEK1008.Rv3710	59.6	616	202	5	3	576	34	644	3.1e-206	715.3
WP_079235765.1	iEK1008.Rv2361c	67.0	230	76	0	30	259	67	296	4.6e-93	338.2
WP_079235766.1	iEK1008.Rv2357c	68.6	455	143	0	7	461	9	463	5.8e-192	667.5
WP_079235767.1	iJN1463.PP_0127	34.8	69	45	0	133	201	114	182	6.4e-04	42.0
WP_079235768.1	iLJ478.TM0514	27.1	118	83	2	28	145	255	369	8.6e-05	44.3
WP_079235770.1	iEK1008.Rv2344c	51.0	398	177	8	16	407	27	412	3.7e-92	335.9
WP_079235772.1	iSSON_1240.SSON_1637	24.1	515	348	15	44	543	30	516	2.1e-23	107.8
WP_079235772.1	iML1515.b1487	23.9	515	349	15	44	543	30	516	2.7e-23	107.5
WP_079235772.1	iSbBS512_1146.SbBS512_E1750	23.7	515	350	15	44	543	30	516	2.3e-22	104.4
WP_079235773.1	iSbBS512_1146.SbBS512_E2516	33.0	309	186	5	9	309	7	302	8.8e-25	111.7
WP_079235773.1	iSF_1195.SF0782	34.0	309	183	5	9	309	7	302	8.8e-25	111.7
WP_079235773.1	iSSON_1240.SSON_0814	33.0	309	186	5	9	309	7	302	8.8e-25	111.7
WP_079235773.1	iML1515.b0832	32.7	309	187	5	9	309	7	302	1.2e-24	111.3
WP_079235773.1	iSDY_1059.SDY_0755	32.7	309	187	5	9	309	7	302	3.3e-24	109.8
WP_079235773.1	iSDY_1059.SDY_4565	41.5	277	150	5	35	309	33	299	1.7e-23	107.5
WP_079235773.1	iSSON_1240.SSON_1639	32.4	275	172	4	33	307	32	292	4.8e-23	105.9
WP_079235773.1	iML1515.b1485	34.1	232	144	3	76	307	70	292	1.2e-21	101.3
WP_079235774.1	iML1515.b0829	46.0	572	271	7	9	546	12	579	1.0e-126	451.1
WP_079235774.1	iSbBS512_1146.SbBS512_E2519	46.0	572	271	7	9	546	12	579	1.0e-126	451.1
WP_079235774.1	iSSON_1240.SSON_0811	45.8	572	272	7	9	546	1	568	2.3e-126	449.9
WP_079235774.1	iSF_1195.SF0779	45.8	572	272	7	9	546	1	568	3.0e-126	449.5
WP_079235774.1	STM_v1_0.STM0848	46.2	569	274	7	9	546	12	579	1.1e-125	447.6
WP_079235774.1	iSDY_1059.SDY_0758	45.6	572	273	7	9	546	1	568	1.5e-125	447.2
WP_079235774.1	iYL1228.KPN_00862	46.2	572	279	8	3	546	6	576	2.8e-124	443.0
WP_079235774.1	iEK1008.Rv1281c	42.7	611	272	8	8	542	3	611	2.2e-121	433.3
WP_079235775.1	iSSON_1240.SSON_1933	37.3	249	142	2	27	275	37	271	6.1e-36	148.7
WP_079235775.1	iML1515.b1247	36.9	249	143	2	27	275	37	271	3.0e-35	146.4
WP_079235775.1	iSbBS512_1146.SbBS512_E1416	36.9	249	143	2	27	275	37	271	3.0e-35	146.4
WP_079235775.1	iSDY_1059.SDY_1305	36.9	249	143	2	27	275	37	271	3.0e-35	146.4
WP_079235775.1	iSF_1195.SF1248	36.9	249	143	2	27	275	37	271	3.0e-35	146.4
WP_079235775.1	iYL1228.KPN_02193	36.9	249	143	2	27	275	37	271	1.2e-34	144.4
WP_079235775.1	STM_v1_0.STM1742	36.5	249	144	2	27	275	37	271	1.5e-34	144.1
WP_079235776.1	iNF517.LLMG_RS11240	34.8	224	141	3	77	296	56	278	5.1e-28	122.5
WP_079235778.1	iYO844.BSU15720	39.5	162	86	2	1	162	1	150	5.8e-21	98.2
WP_079235778.1	iAM_Pb448.PBANKA_080930	36.3	157	89	3	4	158	60	207	1.4e-19	93.6
WP_079235778.1	iAM_Pc455.PCYB_071570	34.1	182	106	3	4	178	65	239	1.4e-19	93.6
WP_079235779.1	iNF517.LLMG_RS12140	26.6	349	224	8	22	352	1	335	2.4e-16	84.0
WP_079235779.1	iAF692.Mbar_A1731	27.5	335	209	11	23	346	5	316	5.9e-15	79.3
WP_079235781.1	iEK1008.Rv2245	44.4	408	219	5	5	411	13	413	6.8e-91	331.6
WP_079235781.1	iEK1008.Rv2246	45.3	408	215	5	6	411	34	435	7.5e-90	328.2
WP_079235781.1	iJN1463.PP_1916	44.4	414	224	4	1	412	1	410	9.8e-90	327.8
WP_079235781.1	iAF987.Gmet_1603	44.8	411	221	4	4	412	2	408	1.7e-89	327.0
WP_079235781.1	iYS854.USA300HOU_RS04880	44.6	415	217	6	3	412	4	410	2.2e-89	326.6
WP_079235781.1	STM_v1_0.STM1197	43.4	415	228	5	1	412	1	411	3.5e-87	319.3
WP_079235781.1	iYL1228.KPN_01093	41.9	413	237	2	1	412	1	411	1.3e-86	317.4
WP_079235781.1	iSSON_1240.SSON_1115	41.9	413	237	2	1	412	1	411	1.3e-86	317.4
WP_079235781.1	iHN637.CLJU_RS20760	43.7	412	223	5	4	412	3	408	3.8e-86	315.8
WP_079235781.1	iML1515.b1095	41.6	413	238	2	1	412	1	411	3.8e-86	315.8
WP_079235781.1	iSF_1195.SF1099	41.6	413	238	2	1	412	1	411	3.8e-86	315.8
WP_079235781.1	iSynCJ816.SGL_RS05665	43.6	413	229	3	1	412	4	413	3.8e-86	315.8
WP_079235781.1	iYO844.BSU11340	42.9	417	225	6	1	412	1	409	5.0e-86	315.5
WP_079235781.1	iSbBS512_1146.SbBS512_E2229	41.6	413	238	2	1	412	1	411	5.0e-86	315.5
WP_079235781.1	iSDY_1059.SDY_2055	41.6	413	238	2	1	412	1	411	8.6e-86	314.7
WP_079235781.1	iPC815.YPO1601	41.9	413	237	2	1	412	1	411	8.6e-86	314.7
WP_079235781.1	iCN900.CD630_11840	42.2	412	232	4	3	412	2	409	4.3e-85	312.4
WP_079235782.1	iEK1008.Rv0533c	45.3	331	177	2	7	334	4	333	1.1e-67	254.2
WP_079235783.1	iEK1008.Rv2243	50.8	299	140	2	1	295	1	296	5.0e-70	261.9
WP_079235785.1	iEK1008.Rv2241	67.3	891	282	2	15	904	7	889	0.0e+00	1243.8
WP_079235786.1	iMM904.YDR453C	33.1	154	90	4	1	144	1	151	1.8e-15	79.7
WP_079235786.1	iJN1463.PP_2439	34.8	132	77	4	19	144	19	147	1.2e-14	77.0
WP_079235786.1	iAM_Pb448.PBANKA_130280	30.8	159	96	4	5	152	5	160	1.5e-14	76.6
WP_079235786.1	iAM_Pf480.PF3D7_1438900	32.7	162	93	5	1	150	1	158	1.0e-13	73.9
WP_079235786.1	iAM_Pv461.PVX_118545	29.4	163	101	4	1	152	1	160	1.0e-13	73.9
WP_079235786.1	iAM_Pb448.PBANKA_143080	30.2	139	87	4	21	152	42	177	2.2e-13	72.8
WP_079235787.1	iEK1008.Rv3569c	27.7	271	168	11	42	299	22	277	3.1e-08	56.6
WP_079235790.1	iPC815.YPO2929	32.5	123	80	2	1	120	1	123	9.7e-09	57.0
WP_079235797.1	iJN1463.PP_1400	43.2	440	236	4	5	442	4	431	3.1e-89	326.2
WP_079235797.1	iCN718.ABAYE_RS04615	40.1	424	248	3	21	442	12	431	2.1e-82	303.5
WP_079235798.1	iSynCJ816.SGL_RS07245	33.2	238	152	4	6	240	10	243	3.8e-23	105.9
WP_079235798.1	iCN718.ABAYE_RS14915	36.1	244	135	10	6	240	9	240	5.5e-22	102.1
WP_079235798.1	iJN1463.PP_2794	35.8	240	148	4	3	240	14	249	7.2e-22	101.7
WP_079235798.1	iCHOv1.100769825	34.2	240	149	4	3	240	8	240	3.9e-20	95.9
WP_079235800.1	iYS854.USA300HOU_RS02995	40.0	160	94	1	30	189	25	182	1.7e-20	96.7
WP_079235801.1	iEK1008.Rv0386	40.4	57	34	0	218	274	1025	1081	3.2e-04	43.1
WP_079235804.1	iAF987.Gmet_3253	28.8	104	60	3	1	103	1	91	2.0e-05	46.2
WP_079235805.1	iCN900.CD630_31950	33.2	850	454	17	10	792	4	806	2.6e-115	413.7
WP_079235810.1	iML1515.b3003	56.3	286	124	1	12	297	6	290	3.8e-83	305.4
WP_079235811.1	iYO844.BSU40850	31.5	111	76	0	69	179	74	184	2.9e-09	59.3
WP_079235811.1	iYL1228.KPN_00440	30.6	111	77	0	69	179	73	183	1.1e-08	57.4
WP_079235811.1	iML1515.b2033	27.1	177	115	4	11	178	14	185	4.1e-08	55.5
WP_079235815.1	iLJ478.TM1724	30.5	190	132	0	4	193	2	191	6.1e-23	105.5
WP_079235815.1	iCN900.CD630_26790	28.3	198	142	0	6	203	3	200	1.4e-22	104.4
WP_079235815.1	iAF987.Gmet_1601	33.0	185	124	0	7	191	5	189	1.1e-21	101.3
WP_079235815.1	iJN1463.PP_3073	30.7	189	129	1	7	195	5	191	1.7e-20	97.4
WP_079235816.1	iAF692.Mbar_A1138	27.3	315	210	7	6	319	2	298	1.1e-22	104.8
WP_079235817.1	iAF692.Mbar_A1138	26.8	239	159	7	6	244	2	224	1.3e-12	71.2
WP_079235817.1	STM_v1_0.STM4425	29.9	144	98	2	6	146	3	146	3.2e-11	66.6
WP_079235818.1	iYO844.BSU28750	23.8	340	230	12	23	357	15	330	6.6e-10	62.8
WP_079235818.1	iEK1008.Rv2318	23.3	339	207	12	63	380	61	367	2.8e-08	57.4
WP_079235819.1	iEK1008.Rv2039c	41.5	258	147	2	48	305	22	275	1.9e-50	196.8
WP_079235820.1	iYO844.BSU06980	37.3	287	175	3	46	330	22	305	1.8e-41	167.2
WP_079235825.1	iJN1463.PP_3219	27.6	214	129	6	78	290	54	242	9.9e-11	65.5
WP_079235827.1	iYS854.USA300HOU_RS12370	25.0	208	147	4	16	216	19	224	3.4e-10	63.5
WP_079235829.1	iJN1463.PP_2765	26.8	198	132	5	81	275	73	260	5.1e-09	59.7
WP_079235832.1	iJN1463.PP_3219	28.6	220	127	5	75	294	54	243	6.6e-15	79.3
WP_079235833.1	STM_v1_0.STM0850	36.5	307	190	2	1	306	1	303	2.5e-46	183.3
WP_079235833.1	iML1515.b0831	34.5	307	196	2	1	306	1	303	9.4e-46	181.4
WP_079235833.1	iYL1228.KPN_00864	36.2	307	191	2	1	306	1	303	9.4e-46	181.4
WP_079235833.1	iSDY_1059.SDY_0756	34.5	307	196	2	1	306	1	303	9.4e-46	181.4
WP_079235833.1	iSSON_1240.SSON_1638	35.2	327	180	3	13	310	15	338	2.1e-45	180.3
WP_079235833.1	iML1515.b1486	35.2	327	180	3	13	310	15	338	2.7e-45	179.9
WP_079235833.1	iSF_1195.SF0781	34.2	307	197	2	1	306	1	303	4.7e-45	179.1
WP_079235833.1	iSbBS512_1146.SbBS512_E2517	34.2	307	197	2	1	306	1	303	8.0e-45	178.3
WP_079235833.1	iSSON_1240.SSON_0813	34.2	307	197	2	1	306	1	303	1.4e-44	177.6
WP_079235834.1	iSbBS512_1146.SbBS512_E1748	36.4	228	139	2	56	282	53	275	6.2e-38	155.2
WP_079235834.1	iJN1463.PP_3344	42.5	259	149	0	30	288	12	270	1.1e-37	154.5
WP_079235834.1	iSSON_1240.SSON_1639	38.5	260	160	0	23	282	20	279	1.1e-37	154.5
WP_079235834.1	iJN1463.PP_0880	35.8	257	159	2	38	288	40	296	2.4e-37	153.3
WP_079235834.1	iML1515.b1485	40.3	248	147	1	35	282	33	279	9.0e-37	151.4
WP_079235834.1	iML1515.b0832	43.5	216	122	0	73	288	78	293	3.2e-34	142.9
WP_079235834.1	iSbBS512_1146.SbBS512_E2516	43.1	216	123	0	73	288	78	293	4.2e-34	142.5
WP_079235834.1	iSSON_1240.SSON_0814	43.1	216	123	0	73	288	78	293	4.2e-34	142.5
WP_079235834.1	iSDY_1059.SDY_0755	43.5	216	122	0	73	288	78	293	7.1e-34	141.7
WP_079235835.1	iJN1463.PP_4150	44.9	535	277	6	2	530	5	527	6.0e-111	398.7
WP_079235835.1	iEK1008.Rv1281c	43.0	610	259	8	3	532	4	604	8.1e-108	388.3
WP_079235835.1	STM_v1_0.STM0848	42.2	561	289	4	3	532	12	568	3.7e-105	379.4
WP_079235835.1	iML1515.b0829	42.1	563	289	5	2	532	11	568	3.2e-104	376.3
WP_079235835.1	iSSON_1240.SSON_0811	42.4	559	291	4	3	532	1	557	5.4e-104	375.6
WP_079235835.1	iSbBS512_1146.SbBS512_E2519	42.2	559	294	3	2	532	11	568	9.2e-104	374.8
WP_079235835.1	iSDY_1059.SDY_0758	42.0	562	289	5	3	532	1	557	9.2e-104	374.8
WP_079235835.1	iSF_1195.SF0779	42.1	561	290	4	3	532	1	557	9.2e-104	374.8
WP_079235835.1	iYL1228.KPN_00862	43.0	558	286	6	3	532	12	565	2.7e-103	373.2
WP_079235836.1	iYS854.USA300HOU_RS13375	26.0	500	330	14	47	524	36	517	6.2e-28	122.9
WP_079235838.1	iML1515.b1920	31.0	248	141	10	75	314	37	262	5.1e-20	95.9
WP_079235838.1	STM_v1_0.STM1954	30.6	248	142	10	75	314	37	262	6.6e-20	95.5
WP_079235844.1	iEK1008.Rv2895c	42.9	280	138	8	7	273	4	274	8.2e-48	188.0
WP_079235845.1	iSynCJ816.SGL_RS03350	34.1	229	135	2	12	224	9	237	5.6e-31	131.7
WP_079235845.1	iMM1415.15368	34.3	204	131	2	9	209	14	217	1.1e-29	127.5
WP_079235845.1	iCHOv1.100756872	33.8	204	132	2	9	209	15	218	3.1e-29	125.9
WP_079235845.1	iAT_PLT_636.3163	33.3	216	139	4	9	220	88	302	3.4e-28	122.5
WP_079235847.1	iAF987.Gmet_0304	35.1	915	531	16	22	885	29	931	1.4e-122	438.0
WP_079235854.1	iEK1008.Rv2702	46.2	238	123	3	7	242	22	256	6.8e-54	208.0
WP_079235855.1	iAM_Pv461.PVX_094985	42.7	288	156	3	7	285	149	436	3.4e-65	245.7
WP_079235855.1	iAM_Pc455.PCYB_082510	43.1	288	155	3	7	285	146	433	4.4e-65	245.4
WP_079235855.1	iAM_Pf480.PF3D7_1015300	42.9	275	148	3	20	285	223	497	1.6e-62	236.9
WP_079235855.1	iAM_Pb448.PBANKA_121370	41.2	289	163	3	4	285	173	461	3.5e-62	235.7
WP_079235855.1	iSynCJ816.SGL_RS14865	46.2	251	131	2	40	286	1	251	1.3e-61	233.8
WP_079235855.1	iSynCJ816.SGL_RS16015	45.9	246	127	3	48	287	29	274	7.3e-60	228.0
WP_079235857.1	iEK1008.Rv2222c	65.1	444	153	1	1	442	1	444	4.3e-168	588.2
WP_079235861.1	iEK1008.Rv0322	58.0	436	181	1	20	453	4	439	1.2e-139	493.8
WP_079235865.1	iEK1008.Rv2215	48.2	500	180	4	2	490	121	552	6.2e-83	305.4
WP_079235866.1	iYO844.BSU24060	38.6	471	266	10	6	455	5	473	4.5e-88	322.4
WP_079235866.1	iYS854.USA300HOU_RS05470	36.7	461	279	7	7	457	11	468	1.8e-81	300.4
WP_079235867.1	iJN1463.PP_0980	40.3	464	244	14	35	477	30	481	1.6e-59	227.6
WP_079235867.1	iSynCJ816.SGL_RS09430	37.8	444	241	12	60	484	57	484	5.5e-55	212.6
WP_079235867.1	iCN718.ABAYE_RS17615	38.0	416	234	8	79	484	70	471	5.1e-53	206.1
WP_079235869.1	iML1515.b4356	23.1	208	141	3	16	207	50	254	8.7e-04	42.4
WP_079235871.1	iNF517.LLMG_RS07395	24.9	362	224	12	23	349	26	374	5.5e-16	82.8
WP_079235871.1	iYS854.USA300HOU_RS10270	24.5	412	271	14	1	381	1	403	7.2e-16	82.4
WP_079235872.1	iYS854.USA300HOU_RS10265	25.7	222	156	3	6	226	4	217	1.0e-12	71.2
WP_079235878.1	iHN637.CLJU_RS04975	55.5	128	56	1	15	142	15	141	6.2e-32	134.4
WP_079235878.1	iEK1008.Rv2697c	54.1	133	56	2	15	142	17	149	3.4e-30	128.6
WP_079235878.1	iCN900.CD630_24030	50.4	129	63	1	15	143	16	143	7.6e-30	127.5
WP_079235878.1	iAF987.Gmet_1593	51.9	133	61	2	12	142	16	147	2.9e-29	125.6
